0
24012.039882
13752.019881
9594.177859
7187.820763
5712.012553
4786.597697
4121.019881
3600.80445
3165.178617
2854.939804
2716.191933
2582.837229
2423.422395
2361.989935
2338.596471
2350.804644
2249.401513
2257.014571
2201.081997
2114.235134
2091.99529
1962.126262
1764.92897
1560.897436
1459.935379
1385.229842
1284.917224
1258.106801
1258.157143
1173.365884
1154.753203
1139.49806
1103.09239
1146.591606
1158.819492
1104.257514
1123.379355
1093.439843
1047.956192
1064.119907
1096.422886
1116.735791
1165.104748
1196.8525
1228.869976
1247.742798
1283.953363
1329.401625
1403.987547
1462.428616
